lat,lon,minutes_remaining,period,playoffs,shot_distance,shot_made_flag,prediction_label,prediction_score
33.9933,-118.0878,7,2,0,18,0,0,1.0
33.8663,-118.2378,3,2,0,18,1,0,1.0
34.0443,-118.2698,10,3,0,0,0,1,0.625
33.9663,-118.3008,7,4,0,8,1,0,1.0
34.0493,-118.2638,9,1,0,0,0,1,1.0
33.9043,-118.2088,6,1,0,15,1,1,1.0
34.0413,-118.1868,5,1,0,8,0,0,1.0
34.0443,-118.2698,8,2,0,0,1,0,0.5
33.9833,-118.3398,6,3,0,9,0,0,1.0
33.9733,-118.1978,6,3,0,10,0,0,1.0
34.0443,-118.2698,4,4,0,0,0,1,0.5435
33.9513,-118.3258,7,1,0,10,1,1,1.0
33.9313,-118.2108,7,1,0,12,1,0,1.0
34.0443,-118.2698,1,4,0,0,1,1,0.6441
34.0363,-118.1858,8,1,0,8,0,0,1.0
34.0423,-118.4178,10,2,0,14,0,1,1.0
33.9753,-118.2778,11,1,0,6,0,1,1.0
34.0443,-118.2698,1,1,0,0,1,0,0.5
34.0313,-118.2818,4,2,0,1,0,0,1.0
33.8703,-118.3268,2,3,0,18,0,0,1.0
33.9123,-118.3468,11,3,0,15,0,1,1.0
34.0413,-118.2688,7,1,0,0,1,1,1.0
33.9283,-118.3348,3,2,0,13,0,1,1.0
33.8733,-118.2988,5,3,0,17,0,1,1.0
34.0443,-118.2698,2,3,0,0,0,1,0.6579
34.0443,-118.2718,8,3,0,0,0,1,0.6604
34.0403,-118.2608,3,4,0,0,1,1,1.0
33.9603,-118.2928,4,4,0,8,1,0,1.0
34.0443,-118.2698,9,4,0,0,1,1,0.6
34.0103,-118.2308,5,3,0,5,0,1,1.0
33.8173,-118.2878,2,4,0,22,0,1,1.0
34.0403,-118.3518,9,3,0,8,0,0,1.0
34.0403,-118.3328,4,4,0,6,1,1,1.0
33.9613,-118.2758,3,2,1,8,0,1,1.0
33.8733,-118.1618,10,1,1,20,1,1,1.0
33.8503,-118.1618,11,3,1,22,0,1,1.0
33.9423,-118.1578,10,3,0,15,1,0,1.0
33.8783,-118.3458,11,2,1,18,1,1,1.0
34.0443,-118.2698,10,3,0,0,0,1,0.625
34.0443,-118.2698,0,4,0,0,1,1,0.614
34.0453,-118.0908,7,2,0,17,1,0,1.0
33.8933,-118.1448,8,1,0,19,1,0,1.0
34.0443,-118.2698,6,3,0,0,0,1,0.6852
33.8713,-118.1928,0,1,0,18,0,0,1.0
33.8883,-118.3458,11,1,0,17,1,1,1.0
33.8603,-118.2168,4,2,0,19,0,0,1.0
33.9063,-118.1618,5,4,0,17,1,1,1.0
33.8903,-118.1468,7,2,0,19,1,1,1.0
34.0443,-118.2698,3,3,0,0,0,1,0.6087
33.9613,-118.4358,9,3,0,18,0,1,1.0
34.0213,-118.3618,4,3,0,9,1,1,1.0
33.9933,-118.2708,6,3,0,5,0,1,1.0
33.9663,-118.2018,8,3,0,10,0,0,1.0
34.0323,-118.2738,6,4,0,1,1,1,1.0
33.9483,-118.2528,11,3,0,9,0,0,1.0
34.0263,-118.4258,11,4,0,15,1,0,1.0
33.9833,-118.3958,1,3,1,13,1,1,1.0
34.0603,-118.1008,8,1,1,16,0,1,1.0
33.9163,-118.4338,6,4,0,20,0,1,1.0
33.9363,-118.1838,1,2,0,13,0,0,1.0
33.9803,-118.4558,4,1,1,19,1,0,1.0
34.0443,-118.2698,10,2,0,0,0,1,0.7037
33.8543,-118.2658,2,4,1,19,0,1,1.0
34.0183,-118.1148,9,3,0,15,0,0,1.0
34.0443,-118.1138,11,3,0,15,1,0,1.0
34.0423,-118.3678,1,3,0,9,0,0,1.0
33.9193,-118.1448,4,4,1,17,0,1,1.0
33.9673,-118.3828,6,3,1,13,0,1,1.0
33.9673,-118.2318,2,4,0,8,0,1,1.0
34.0463,-118.1008,6,2,0,16,1,1,1.0
34.0213,-118.4048,0,2,0,13,1,0,1.0
34.0403,-118.2928,6,3,0,2,1,1,1.0
33.8653,-118.1488,4,1,0,21,1,1,1.0
33.9303,-118.4158,11,4,0,18,0,0,1.0
34.0093,-118.2548,11,3,0,3,1,0,1.0
34.0683,-118.4738,5,3,0,20,0,1,1.0
34.0443,-118.2698,8,4,0,0,1,1,0.5897
34.0443,-118.2698,8,3,0,0,0,1,0.6604
34.0303,-118.2638,5,1,0,1,1,1,1.0
33.8753,-118.3538,10,1,0,18,0,1,1.0
34.0443,-118.2698,7,3,1,0,1,0,0.5
33.8703,-118.3258,8,3,0,18,0,0,1.0
33.8383,-118.1888,1,3,0,22,1,0,1.0
34.0443,-118.2628,6,3,0,0,1,1,1.0
34.0073,-118.2388,4,1,0,4,1,0,1.0
34.0443,-118.2698,9,3,1,0,0,1,0.5333
34.0553,-118.4538,8,1,0,18,0,1,1.0
33.9053,-118.1548,11,3,0,18,1,1,1.0
33.8993,-118.1958,10,1,0,16,1,1,1.0
34.0443,-118.2698,8,3,1,0,0,0,0.5
33.9833,-118.1288,11,1,0,15,1,1,1.0
33.9313,-118.4328,11,1,0,19,1,0,1.0
33.9113,-118.1548,5,1,0,17,0,1,1.0
33.9933,-118.1568,10,1,0,12,0,1,1.0
33.9393,-118.3588,11,1,0,13,1,0,1.0
33.9183,-118.2688,2,3,0,12,0,1,1.0
33.9803,-118.2718,2,3,0,6,1,0,1.0
34.0443,-118.2698,9,3,0,0,1,1,0.6207
33.8503,-118.1588,4,2,1,22,1,1,1.0
34.0043,-118.2838,7,3,0,4,1,1,1.0
34.0403,-118.2328,7,4,0,3,1,0,1.0
34.0143,-118.2058,5,3,1,7,0,0,1.0
34.0443,-118.2698,3,1,0,0,0,1,0.6863
34.0113,-118.1728,5,4,0,10,0,0,1.0
34.0143,-118.1338,6,3,0,13,0,0,1.0
33.8473,-118.3368,4,4,0,20,1,1,1.0
34.0263,-118.2838,10,3,1,2,0,0,1.0
34.0443,-118.2698,3,1,0,0,0,1,0.6863
34.0443,-118.2698,9,3,0,0,1,1,0.6207
34.0493,-118.3948,6,3,0,12,1,1,1.0
34.0113,-118.2138,2,1,0,6,0,0,1.0
33.9963,-118.2598,1,2,0,4,1,0,1.0
34.0403,-118.2778,9,3,0,0,1,1,1.0
33.9803,-118.2738,4,1,0,6,1,0,1.0
33.8993,-118.2698,11,1,0,14,1,1,1.0
33.9963,-118.2608,9,3,1,4,0,1,1.0
34.0343,-118.1288,9,2,1,14,1,1,1.0
33.8383,-118.2928,9,4,0,20,0,1,1.0
34.0443,-118.2698,7,3,0,0,1,1,0.7447
33.9513,-118.1068,5,4,0,18,1,0,1.0
33.9003,-118.1738,6,2,0,17,1,1,1.0
34.0443,-118.2698,9,1,0,0,1,1,0.6481
33.8723,-118.1368,9,1,0,21,0,0,1.0
33.9253,-118.4218,9,4,1,19,1,0,1.0
34.0443,-118.2698,3,1,0,0,1,1,0.6863
34.0443,-118.2698,11,1,0,0,1,1,0.6667
34.0393,-118.4418,7,3,0,17,0,0,1.0
33.8953,-118.1538,2,2,0,18,1,0,1.0
33.9013,-118.1088,2,2,1,21,1,1,1.0
34.0443,-118.2698,1,4,0,0,0,1,0.6441
34.0323,-118.2218,0,4,0,4,0,1,1.0
34.0443,-118.2698,10,2,1,0,1,1,0.75
34.0443,-118.2698,1,4,0,0,0,1,0.6441
34.0333,-118.2738,1,3,0,1,1,1,1.0
33.9563,-118.1918,5,4,1,11,0,0,1.0
34.0353,-118.4148,7,3,0,14,0,0,1.0
34.0263,-118.1658,0,2,0,10,0,0,1.0
34.0443,-118.2698,10,1,0,0,1,1,0.5641
34.0443,-118.2698,5,1,0,0,1,1,0.5833
34.0443,-118.2698,10,2,0,0,1,1,0.7037
34.0443,-118.2698,7,2,0,0,0,1,0.7917
33.9513,-118.4128,7,4,0,17,0,1,1.0
34.0443,-118.2768,3,1,0,0,1,1,1.0
34.0443,-118.2698,1,3,0,0,0,1,0.5116
34.0443,-118.2698,3,2,0,0,1,1,0.6613
33.8693,-118.3888,10,1,0,21,1,1,1.0
33.9193,-118.3388,10,3,0,14,1,1,1.0
33.9033,-118.3078,0,3,0,14,0,0,1.0
33.9783,-118.2188,2,3,0,8,1,0,1.0
34.0443,-118.2698,2,2,0,0,0,1,0.72
33.8373,-118.3388,5,2,1,21,1,0,1.0
34.0423,-118.1188,9,4,0,15,1,1,1.0
33.9803,-118.1238,0,2,0,15,0,0,1.0
34.0363,-118.2538,1,3,0,1,0,1,1.0
33.9033,-118.3488,8,2,0,16,1,0,1.0
34.0473,-118.3678,11,1,1,9,0,1,1.0
33.8733,-118.2538,0,2,0,17,1,1,1.0
33.9063,-118.1528,10,4,1,18,0,1,1.0
33.9423,-118.3858,2,2,1,15,1,1,1.0
33.9673,-118.3678,2,1,0,12,1,1,1.0
33.8853,-118.2748,5,2,0,15,0,0,1.0
33.8743,-118.2928,4,1,0,17,0,1,1.0
33.9033,-118.1318,7,1,1,19,1,0,1.0
33.8853,-118.2468,6,4,0,16,1,1,1.0
34.0003,-118.2128,8,3,0,7,1,0,1.0
33.9433,-118.1178,8,4,0,18,1,0,1.0
33.9643,-118.3448,11,1,0,10,1,0,1.0
34.0623,-118.0878,8,3,0,18,0,0,1.0
33.9873,-118.2818,7,1,1,5,0,1,1.0
34.0333,-118.1178,5,4,0,15,1,1,1.0
33.9013,-118.3598,0,1,1,16,1,1,1.0
34.0193,-118.2768,0,4,0,2,1,0,1.0
34.0673,-118.4728,1,1,0,20,1,1,1.0
34.0443,-118.2698,9,3,0,0,1,1,0.6207
33.9503,-118.2988,1,1,0,9,1,1,1.0
33.9353,-118.4158,1,3,0,18,1,1,1.0
34.0063,-118.3208,11,1,1,6,1,0,1.0
34.0443,-118.2698,11,3,1,0,1,0,0.5
33.9063,-118.1798,4,2,0,16,1,1,1.0
34.0443,-118.2698,5,2,0,0,1,1,0.6842
33.8313,-118.1998,11,3,1,22,0,1,1.0
34.0443,-118.2698,4,2,0,0,0,1,0.5273
34.0443,-118.2698,6,2,1,0,0,0,0.5
34.0863,-118.1398,8,3,1,13,0,0,1.0
34.0163,-118.3568,6,4,0,9,0,1,1.0
34.0163,-118.1288,4,1,0,14,0,1,1.0
33.8493,-118.3918,8,3,0,23,0,1,1.0
33.9893,-118.2658,1,1,0,5,0,1,1.0
34.0413,-118.2968,5,3,0,2,1,1,1.0
33.8483,-118.2598,5,1,0,19,0,0,1.0
33.9983,-118.2088,10,1,0,7,1,1,1.0
34.0443,-118.2698,0,3,0,0,0,1,0.5231
34.0373,-118.2548,5,3,0,1,0,0,1.0
33.8143,-118.2538,9,4,0,23,1,0,1.0
34.0113,-118.2818,3,1,0,3,1,0,1.0
34.0443,-118.2698,1,1,0,0,0,0,0.5
33.9093,-118.1108,2,2,0,20,1,1,1.0
34.0443,-118.2698,11,3,0,0,1,1,0.75
34.0443,-118.2698,5,4,0,0,1,1,0.6216
34.0623,-118.4378,10,1,0,16,0,1,1.0
33.9423,-118.1728,0,2,0,14,0,1,1.0
33.8473,-118.3568,7,1,1,21,0,1,1.0
33.9173,-118.3588,10,4,1,15,0,0,1.0
33.9263,-118.4318,0,3,0,20,1,0,1.0
33.9733,-118.4258,10,3,0,17,0,0,1.0
33.9933,-118.1398,2,1,0,13,0,1,1.0
34.0033,-118.3588,4,2,0,9,1,0,1.0
34.0143,-118.3698,9,3,0,10,1,1,1.0
34.0443,-118.2698,11,1,1,0,1,0,0.8
34.0443,-118.2698,6,2,0,0,1,1,0.7647
34.0133,-118.2738,5,2,0,3,1,0,1.0
34.0323,-118.2688,7,3,0,1,0,0,1.0
34.0443,-118.2698,1,5,0,0,1,1,0.75
33.9863,-118.3598,1,3,0,10,1,1,1.0
33.8633,-118.3438,8,1,0,19,0,1,1.0
33.8543,-118.2158,5,4,0,19,0,0,1.0
33.8543,-118.2248,11,3,0,19,1,1,1.0
33.9463,-118.3828,9,3,0,14,0,0,1.0
33.9113,-118.4188,9,1,1,19,0,1,1.0
33.9163,-118.2898,3,2,0,12,0,1,1.0
33.9763,-118.2568,0,1,0,6,0,1,1.0
34.0443,-118.2698,9,2,0,0,1,1,0.7188
33.9833,-118.3058,8,3,0,7,1,0,1.0
33.9933,-118.1138,6,1,1,16,0,1,1.0
34.0373,-118.2598,9,1,0,1,1,0,1.0
33.8633,-118.2218,1,3,0,18,0,0,1.0
34.0443,-118.2698,4,1,0,0,1,1,0.675
34.0023,-118.2698,1,1,0,4,0,1,1.0
33.9573,-118.3138,0,2,1,9,0,0,1.0
34.0373,-118.3468,3,1,1,7,0,0,1.0
33.9473,-118.2778,5,1,0,9,0,1,1.0
34.0443,-118.2698,9,4,1,0,0,0,0.5
33.9393,-118.3148,7,3,0,11,1,1,1.0
34.0443,-118.2848,9,3,0,1,1,1,1.0
34.0063,-118.3688,4,1,0,10,1,0,1.0
34.0503,-118.2838,9,2,0,1,1,1,1.0
34.0313,-118.2118,6,4,0,5,1,0,1.0
34.0293,-118.3128,4,3,0,4,0,0,1.0
34.0443,-118.2698,10,1,0,0,1,1,0.5641
34.0213,-118.1748,10,3,1,9,1,1,1.0
33.8753,-118.1548,10,3,0,20,0,0,1.0
33.8653,-118.3488,2,2,1,19,0,0,1.0
33.9543,-118.2208,6,4,1,10,1,0,1.0
33.8913,-118.2138,9,1,0,16,1,1,1.0
34.0443,-118.2698,0,1,0,0,0,1,0.5862
34.0473,-118.1718,8,1,0,9,1,1,1.0
34.0413,-118.2518,6,1,1,1,0,1,1.0
34.0443,-118.2698,9,2,0,0,1,1,0.7188
33.9883,-118.4098,9,2,0,15,1,0,1.0
34.0053,-118.2158,9,1,0,6,1,1,1.0
34.0043,-118.0878,7,1,0,18,1,0,1.0
34.0163,-118.2338,3,4,0,4,1,1,1.0
33.8313,-118.2078,9,3,0,22,1,1,1.0
34.0443,-118.2698,6,4,0,0,0,1,0.7941
33.8893,-118.1388,7,1,0,20,1,0,1.0
33.9113,-118.1548,2,1,0,17,0,0,1.0
34.0163,-118.2638,1,4,0,2,1,0,1.0
33.9863,-118.1698,9,3,0,11,1,1,1.0
34.0443,-118.0918,1,3,0,17,0,0,1.0
33.9313,-118.3368,11,3,0,13,0,0,1.0
33.8843,-118.2518,0,2,0,16,0,0,1.0
34.0333,-118.2748,0,2,0,1,1,1,1.0
33.9063,-118.3778,9,2,0,17,1,1,1.0
34.0403,-118.0898,11,1,0,18,1,1,1.0
33.9453,-118.2668,8,1,1,9,1,1,1.0
33.9063,-118.1218,2,1,1,20,1,0,1.0
34.0443,-118.2698,3,1,0,0,1,1,0.6863
33.8933,-118.3828,5,3,0,18,1,1,1.0
33.9223,-118.4458,4,1,0,21,0,1,1.0
33.9703,-118.2058,10,2,0,9,0,0,1.0
33.8893,-118.2338,3,3,0,15,1,0,1.0
33.9583,-118.4458,0,4,0,19,0,0,1.0
33.9513,-118.1718,1,3,0,13,0,1,1.0
34.0443,-118.2698,0,1,0,0,1,1,0.5862
34.0373,-118.4278,0,5,0,15,0,0,1.0
34.0443,-118.2698,5,3,0,0,0,1,0.6744
34.0443,-118.2698,0,2,1,0,1,1,0.5333
33.9743,-118.1498,1,4,0,13,0,0,1.0
33.9473,-118.4148,3,3,0,17,1,1,1.0
34.0443,-118.2698,11,3,0,0,0,1,0.75
33.9073,-118.1498,1,1,1,18,1,1,1.0
33.9033,-118.1928,7,2,0,16,1,0,1.0
33.9733,-118.1458,2,3,0,14,1,1,1.0
33.9543,-118.3128,8,3,0,9,0,0,1.0
33.8703,-118.1668,7,2,0,20,0,1,1.0
34.0443,-118.2698,10,3,1,0,1,1,0.75
33.9763,-118.2958,1,4,0,7,0,0,1.0
33.8933,-118.1158,0,3,0,21,0,1,1.0
33.9313,-118.2488,2,2,0,11,0,0,1.0
33.8693,-118.2588,3,1,0,17,0,0,1.0
33.9983,-118.3328,6,3,0,7,0,0,1.0
34.0443,-118.2698,8,3,0,0,1,1,0.6604
34.0343,-118.1808,10,3,0,8,0,1,1.0
34.0113,-118.3408,10,2,1,7,1,1,1.0
34.0233,-118.1338,11,2,0,13,0,1,1.0
33.8713,-118.1538,6,4,0,20,1,0,1.0
34.0443,-118.2698,8,4,1,0,1,0,0.6667
34.0133,-118.2238,2,4,1,5,0,0,1.0
34.0443,-118.3648,4,3,0,9,1,0,1.0
33.8583,-118.1438,4,2,0,22,0,1,1.0
34.0443,-118.2698,7,4,0,0,0,1,0.6061
33.9173,-118.4458,1,4,0,21,1,1,1.0
33.8833,-118.1548,4,1,1,19,1,1,1.0
33.9303,-118.2698,4,4,0,11,0,0,1.0
34.0003,-118.2808,1,2,0,4,0,1,1.0
34.0373,-118.0968,1,3,0,17,0,0,1.0
34.0443,-118.2698,7,4,0,0,0,1,0.6061
34.0103,-118.2948,8,3,0,4,0,1,1.0
33.9873,-118.2738,9,3,0,5,1,1,1.0
33.8813,-118.2128,6,3,0,17,1,0,1.0
33.8723,-118.2138,5,3,0,18,0,0,1.0
34.0443,-118.2698,4,4,0,0,0,1,0.5435
34.0013,-118.2688,6,3,0,4,0,1,1.0
34.0403,-118.2408,6,1,0,2,1,1,1.0
33.8913,-118.2108,11,4,0,16,1,0,1.0
33.9723,-118.2308,0,3,0,8,0,0,1.0
33.9433,-118.2168,10,1,1,11,1,1,1.0
33.9593,-118.2408,2,4,0,8,1,0,1.0
34.0443,-118.1098,4,2,1,16,0,0,1.0
34.0363,-118.4408,8,4,0,17,0,0,1.0
34.0443,-118.2698,9,4,1,0,0,0,0.5
34.0443,-118.2698,7,2,0,0,1,1,0.7917
34.0443,-118.2698,6,3,0,0,1,1,0.6852
33.8583,-118.2538,11,3,0,18,0,1,1.0
33.8863,-118.1698,11,2,0,18,1,0,1.0
33.9753,-118.3318,9,3,0,9,0,0,1.0
33.9033,-118.3178,1,4,0,14,1,0,1.0
34.0443,-118.2698,1,4,0,0,1,1,0.6441
34.0373,-118.1538,2,3,0,11,0,1,1.0
34.0293,-118.2888,5,2,0,2,0,0,1.0
34.0213,-118.0838,0,3,0,18,0,0,1.0
33.9913,-118.3528,2,3,0,9,0,1,1.0
34.0443,-118.2698,2,3,0,0,1,1,0.6579
33.9073,-118.2548,6,1,0,13,0,1,1.0
33.9613,-118.4388,5,2,0,18,1,0,1.0
34.0113,-118.1878,2,4,1,8,0,0,1.0
34.0443,-118.2698,10,3,0,0,1,1,0.625
33.9993,-118.3588,1,3,0,9,1,0,1.0
34.0283,-118.2818,0,1,0,2,0,0,1.0
34.0443,-118.2698,11,4,0,0,0,0,0.5
34.0443,-118.2698,2,4,0,0,1,1,0.7188
34.0213,-118.4568,8,3,0,18,1,1,1.0
33.8653,-118.2718,1,3,0,17,0,0,1.0
33.8693,-118.2688,0,2,0,17,0,1,1.0
34.0343,-118.4338,4,2,0,16,0,1,1.0
34.0413,-118.3898,2,2,1,12,0,1,1.0
33.9833,-118.2968,9,3,0,6,1,0,1.0
33.9033,-118.2408,2,3,0,14,0,1,1.0
34.0443,-118.2698,3,4,0,0,0,1,0.6047
33.8593,-118.2168,9,3,0,19,1,0,1.0
33.9513,-118.4038,5,1,0,16,0,1,1.0
34.0413,-118.0828,2,1,1,18,0,0,1.0
34.0353,-118.1108,7,4,0,15,0,1,1.0
33.9283,-118.4318,0,1,0,19,1,0,1.0
34.0143,-118.4148,5,1,0,14,0,1,1.0
33.8753,-118.3348,6,3,0,18,1,1,1.0
34.0443,-118.2698,9,3,0,0,0,1,0.6207
33.9983,-118.3548,6,2,0,9,0,0,1.0
33.9283,-118.3828,9,4,0,16,1,0,1.0
33.8413,-118.2238,7,2,0,20,1,0,1.0
34.0323,-118.0758,2,3,1,19,1,1,1.0
33.9833,-118.2658,3,5,0,6,0,0,1.0
34.0443,-118.2698,11,1,0,0,0,1,0.6667
33.9133,-118.3398,9,1,0,14,1,0,1.0
34.0633,-118.1258,2,3,0,14,0,0,1.0
33.9483,-118.4118,7,2,0,17,1,1,1.0
34.0403,-118.3678,1,1,0,9,0,1,1.0
33.9223,-118.1548,4,4,0,16,1,1,1.0
33.8853,-118.1368,5,2,0,20,1,0,1.0
34.0443,-118.1058,9,4,0,16,0,0,1.0
34.0223,-118.2638,4,6,0,2,1,0,1.0
34.0093,-118.2548,3,1,0,3,1,0,1.0
33.9203,-118.3658,10,4,0,15,1,0,1.0
33.9503,-118.1178,6,3,1,17,0,0,1.0
33.9323,-118.1648,5,3,0,15,0,0,1.0
33.9303,-118.2128,4,4,0,12,1,0,1.0
33.8753,-118.3738,0,3,0,19,1,0,1.0
33.9243,-118.1858,5,1,0,14,0,1,1.0
33.8713,-118.3898,10,3,0,21,0,1,1.0
33.8943,-118.1138,6,1,0,21,1,1,1.0
34.0323,-118.4328,8,2,0,16,0,0,1.0
33.8853,-118.1348,8,1,0,20,0,0,1.0
34.0493,-118.2578,4,4,1,1,1,0,1.0
34.0163,-118.1008,2,2,0,17,1,1,1.0
33.9643,-118.3138,0,3,0,9,0,0,1.0
33.9193,-118.1258,3,1,1,19,0,1,1.0
34.0103,-118.2828,5,3,0,3,0,1,1.0
34.0443,-118.2698,4,2,0,0,1,1,0.5273
33.9643,-118.2048,8,3,0,10,1,0,1.0
34.0443,-118.2698,3,4,0,0,1,1,0.6047
33.9883,-118.3288,6,1,0,8,0,1,1.0
34.0653,-118.4638,1,6,0,19,0,0,1.0
34.0163,-118.4518,4,1,0,18,1,0,1.0
34.0183,-118.4328,0,4,0,16,1,1,1.0
33.9583,-118.1788,1,3,0,12,0,1,1.0
33.9123,-118.4358,2,4,0,21,0,1,1.0
34.0443,-118.2698,0,3,0,0,1,1,0.5231
33.8613,-118.2238,0,5,0,18,1,1,1.0
34.0443,-118.2698,2,1,0,0,1,1,0.678
33.8633,-118.2498,5,1,0,18,0,0,1.0
33.9623,-118.2028,0,2,0,10,0,1,1.0
34.0143,-118.3258,4,3,0,6,1,0,1.0
33.9533,-118.0998,7,1,0,19,0,1,1.0
34.0483,-118.1108,11,4,1,15,0,1,1.0
34.0443,-118.2698,0,1,0,0,1,1,0.5862
34.0443,-118.2698,6,4,0,0,1,1,0.7941
33.9103,-118.3678,4,2,0,16,0,1,1.0
33.8503,-118.2418,2,1,0,19,1,0,1.0
33.8683,-118.3948,0,3,1,21,1,1,1.0
33.9563,-118.2378,6,1,0,9,0,0,1.0
33.9643,-118.2008,2,2,0,10,1,1,1.0
33.8983,-118.1628,1,2,0,18,0,1,1.0
34.0213,-118.2658,1,2,0,2,1,1,1.0
33.9763,-118.2968,11,4,0,7,1,0,1.0
33.9023,-118.1728,11,3,0,17,0,0,1.0
33.9883,-118.1008,9,2,0,17,1,0,1.0
34.0343,-118.3958,4,2,0,12,0,0,1.0
33.9983,-118.3958,7,4,0,13,0,1,1.0
34.0273,-118.2058,9,4,0,6,0,0,1.0
34.0603,-118.0958,3,2,0,17,1,1,1.0
34.0343,-118.2038,3,4,0,6,0,0,1.0
33.9393,-118.2758,7,2,0,10,0,1,1.0
34.0063,-118.1348,0,3,1,14,0,0,1.0
33.9603,-118.2388,4,3,0,8,0,1,1.0
34.0263,-118.1958,9,2,0,7,0,0,1.0
33.9763,-118.2718,11,3,0,6,0,0,1.0
34.0603,-118.1398,1,1,0,13,0,1,1.0
34.0503,-118.2018,8,1,0,6,1,0,1.0
33.9753,-118.2408,8,1,0,7,1,0,1.0
33.9893,-118.4308,10,1,0,17,0,0,1.0
33.9883,-118.2048,5,1,0,8,0,1,1.0
33.8343,-118.1108,4,4,0,26,1,0,1.0
33.9833,-118.2518,7,3,0,6,1,0,1.0
34.0193,-118.3768,8,2,0,10,1,1,1.0
34.0313,-118.2178,3,1,0,5,1,0,1.0
34.0503,-118.3708,0,2,0,10,1,1,1.0
34.0373,-118.2768,3,4,0,0,1,1,1.0
33.8773,-118.2378,5,1,0,17,1,1,1.0
33.9393,-118.3778,7,2,0,15,1,0,1.0
34.0473,-118.1868,1,1,0,8,1,0,1.0
33.8663,-118.2958,2,2,1,17,1,1,1.0
33.9013,-118.1548,11,4,0,18,0,1,1.0
34.0443,-118.2698,10,4,0,0,0,0,0.5714
34.0443,-118.2698,2,1,0,0,1,1,0.678
33.8963,-118.3748,10,1,0,18,1,1,1.0
34.0323,-118.1268,10,4,1,14,1,1,1.0
34.0443,-118.2698,8,3,0,0,0,1,0.6604
33.9263,-118.3798,3,4,0,16,0,1,1.0
33.9433,-118.1468,5,3,0,15,0,1,1.0
34.0313,-118.2248,2,1,0,4,1,1,1.0
34.0443,-118.2698,5,1,0,0,1,1,0.5833
33.8843,-118.2678,4,3,0,16,1,1,1.0
34.0263,-118.2748,4,1,1,1,0,1,1.0
33.9303,-118.4028,9,3,1,17,0,0,1.0
34.0413,-118.2458,4,2,0,2,1,1,1.0
33.8453,-118.2528,5,3,0,19,1,0,1.0
33.9293,-118.3818,6,4,0,16,0,1,1.0
33.9883,-118.3458,1,2,0,9,1,1,1.0
34.0443,-118.3028,7,3,0,3,0,0,1.0
33.9083,-118.3658,9,1,0,16,1,1,1.0
34.0313,-118.2988,11,2,0,3,0,0,1.0
34.0423,-118.1848,6,1,0,8,0,0,1.0
34.0443,-118.2698,3,4,0,0,1,1,0.6047
33.9343,-118.3778,5,1,0,15,1,0,1.0
33.8503,-118.2818,0,1,0,19,0,0,1.0
